invoice_id,timestamp,day_of_week,hour,channel,zone,cashier_id,client_name,product_name,quantity,total_price,is_anulada,insumo_name,insumo_qty_used,context_event,weather
12186,2026-07-27 22:02:00,Lunes,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_111,Taco de Carnitas,1,0.0,True,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
12187,2026-07-27 20:17:00,Lunes,20,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_117,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
12188,2026-07-27 23:19:00,Lunes,23,Cliente al paso,Zona Oeste,Cajero_3_Anomalo,Cliente_147,Taco de Barbacoa,3,5700.0,False,Carne de Barbacoa (kg),0.33,Día Comercial Estándar,Despejado
12189,2026-07-27 21:06:00,Lunes,21,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_109,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12190,2026-07-27 21:04:00,Lunes,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_122,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
12191,2026-07-27 23:50:00,Lunes,23,Cliente al paso,Barrio Centro,Cajero_1,Cliente_117,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
12192,2026-07-27 22:12:00,Lunes,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_121,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
12193,2026-07-27 22:59:00,Lunes,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_102,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
12194,2026-07-27 22:33:00,Lunes,22,Cliente al paso,Zona Sur,Cajero_2,Cliente_139,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
12195,2026-07-27 22:35:00,Lunes,22,Cliente al paso,Zona Sur,Cajero_1,Cliente_107,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12196,2026-07-27 20:54:00,Lunes,20,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_136,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12197,2026-07-27 22:37:00,Lunes,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_148,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
12198,2026-07-27 20:04:00,Lunes,20,Envío a domicilio,Zona Oeste,Cajero_3_Anomalo,Cliente_122,Taco de Carnitas,2,0.0,True,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
12199,2026-07-27 20:39:00,Lunes,20,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_109,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12200,2026-07-27 22:48:00,Lunes,22,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_147,Agua de Horchata Grande,3,2700.0,False,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
12201,2026-07-27 21:56:00,Lunes,21,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_123,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
12202,2026-07-27 20:01:00,Lunes,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_149,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12203,2026-07-27 21:26:00,Lunes,21,Envío a domicilio,Zona Oeste,Cajero_3_Anomalo,Cliente_123,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
12204,2026-07-27 23:46:00,Lunes,23,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_149,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
12205,2026-07-27 23:30:00,Lunes,23,Cliente al paso,Zona Sur,Cajero_1,Cliente_109,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12206,2026-07-27 22:47:00,Lunes,22,Envío a domicilio,Zona Sur,Cajero_2,Cliente_VIP_Juan,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
12207,2026-07-27 22:06:00,Lunes,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_118,Taco de Asada,3,5400.0,False,Carne de Res Asada (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12208,2026-07-27 20:34:00,Lunes,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_118,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12209,2026-07-27 21:42:00,Lunes,21,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_107,Taco de Barbacoa,3,5700.0,False,Carne de Barbacoa (kg),0.33,Día Comercial Estándar,Despejado
12210,2026-07-27 22:27:00,Lunes,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_146,Taco de Asada,4,7200.0,False,Carne de Res Asada (kg),0.4,Día Comercial Estándar,Despejado
12211,2026-07-27 23:04:00,Lunes,23,Cliente al paso,Barrio Norte,Cajero_1,Cliente_120,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
12212,2026-07-27 23:00:00,Lunes,23,Cliente al paso,Barrio Norte,Cajero_1,Cliente_135,Quesadilla Especial,3,6600.0,False,Queso Muzzarella (kg),0.44999999999999996,Día Comercial Estándar,Despejado
12213,2026-07-27 21:54:00,Lunes,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_122,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Día Comercial Estándar,Despejado
12214,2026-07-27 20:02:00,Lunes,20,Envío a domicilio,Zona Oeste,Cajero_1,Cliente_127,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
12215,2026-07-28 21:03:00,Martes,21,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_136,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12216,2026-07-28 22:37:00,Martes,22,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_136,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
12217,2026-07-28 21:54:00,Martes,21,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_VIP_Juan,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
12218,2026-07-28 23:32:00,Martes,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_129,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12219,2026-07-28 20:53:00,Martes,20,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_148,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
12220,2026-07-28 21:41:00,Martes,21,Envío a domicilio,Zona Oeste,Cajero_1,Cliente_149,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12221,2026-07-28 20:24:00,Martes,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_120,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
12222,2026-07-28 22:54:00,Martes,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_126,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
12223,2026-07-28 21:11:00,Martes,21,Cliente al paso,Barrio Norte,Cajero_2,Cliente_136,Taco de Asada,4,7200.0,False,Carne de Res Asada (kg),0.4,Día Comercial Estándar,Despejado
12224,2026-07-28 23:16:00,Martes,23,Cliente al paso,Barrio Centro,Cajero_1,Cliente_104,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
12225,2026-07-28 20:48:00,Martes,20,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_110,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
12226,2026-07-28 23:15:00,Martes,23,Cliente al paso,Barrio Centro,Cajero_1,Cliente_127,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
12227,2026-07-28 23:39:00,Martes,23,Cliente al paso,Zona Oeste,Cajero_3_Anomalo,Cliente_121,Quesadilla Especial,3,6600.0,False,Queso Muzzarella (kg),0.44999999999999996,Día Comercial Estándar,Despejado
12228,2026-07-28 20:44:00,Martes,20,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_122,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
12229,2026-07-28 22:40:00,Martes,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_112,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
12230,2026-07-28 22:33:00,Martes,22,Cliente al paso,Barrio Centro,Cajero_2,Cliente_138,Taco de Asada,4,7200.0,False,Carne de Res Asada (kg),0.4,Día Comercial Estándar,Despejado
12231,2026-07-28 21:08:00,Martes,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_148,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
12232,2026-07-28 23:45:00,Martes,23,Cliente al paso,Zona Oeste,Cajero_3_Anomalo,Cliente_141,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
12233,2026-07-28 21:39:00,Martes,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_147,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
12234,2026-07-28 21:08:00,Martes,21,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_149,Taco de Barbacoa,3,5700.0,False,Carne de Barbacoa (kg),0.33,Día Comercial Estándar,Despejado
12235,2026-07-28 21:41:00,Martes,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_106,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
12236,2026-07-28 22:41:00,Martes,22,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_113,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12237,2026-07-28 21:34:00,Martes,21,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_128,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12238,2026-07-28 21:52:00,Martes,21,Cliente al paso,Barrio Norte,Cajero_1,Cliente_130,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Día Comercial Estándar,Despejado
12239,2026-07-28 20:14:00,Martes,20,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_VIP_Juan,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
12240,2026-07-28 23:45:00,Martes,23,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_126,Agua de Horchata Grande,3,2700.0,False,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
12241,2026-07-28 23:29:00,Martes,23,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_108,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12242,2026-07-28 22:38:00,Martes,22,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_124,Agua de Horchata Grande,2,0.0,True,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12243,2026-07-28 22:42:00,Martes,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_145,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12244,2026-07-28 21:25:00,Martes,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_102,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
12245,2026-07-28 22:05:00,Martes,22,Cliente al paso,Barrio Centro,Cajero_2,Cliente_141,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12246,2026-07-28 22:57:00,Martes,22,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_107,Taco de Carnitas,4,6800.0,False,Carne de Cerdo Carnitas (kg),0.4,Día Comercial Estándar,Despejado
12247,2026-07-28 22:55:00,Martes,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_132,Quesadilla Especial,3,6600.0,False,Queso Muzzarella (kg),0.44999999999999996,Día Comercial Estándar,Despejado
12248,2026-07-28 21:38:00,Martes,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_122,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
12249,2026-07-28 21:17:00,Martes,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_102,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
12250,2026-07-28 21:20:00,Martes,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_128,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Día Comercial Estándar,Despejado
12251,2026-07-28 23:38:00,Martes,23,Cliente al paso,Zona Oeste,Cajero_2,Cliente_123,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12252,2026-07-28 22:16:00,Martes,22,Cliente al paso,Barrio Centro,Cajero_1,Cliente_108,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12253,2026-07-28 21:09:00,Martes,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_119,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
12254,2026-07-28 21:52:00,Martes,21,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_118,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
12255,2026-07-28 23:26:00,Martes,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_117,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Día Comercial Estándar,Despejado
12256,2026-07-28 20:17:00,Martes,20,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_126,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
12257,2026-07-28 21:28:00,Martes,21,Envío a domicilio,Zona Oeste,Cajero_3_Anomalo,Cliente_145,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
12258,2026-07-28 22:50:00,Martes,22,Cliente al paso,Barrio Centro,Cajero_2,Cliente_124,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
12259,2026-07-28 23:18:00,Martes,23,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_144,Taco de Barbacoa,3,5700.0,False,Carne de Barbacoa (kg),0.33,Día Comercial Estándar,Despejado
12260,2026-07-28 21:59:00,Martes,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_123,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12261,2026-07-29 22:43:00,Miércoles,22,Cliente al paso,Barrio Centro,Cajero_2,Cliente_107,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
12262,2026-07-29 20:01:00,Miércoles,20,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_117,Taco de Barbacoa,1,0.0,True,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
12263,2026-07-29 23:27:00,Miércoles,23,Cliente al paso,Barrio Centro,Cajero_1,Cliente_VIP_Marta,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12264,2026-07-29 21:43:00,Miércoles,21,Cliente al paso,Barrio Centro,Cajero_1,Cliente_110,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12265,2026-07-29 20:45:00,Miércoles,20,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_129,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12266,2026-07-29 23:42:00,Miércoles,23,Cliente al paso,Zona Oeste,Cajero_1,Cliente_127,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
12267,2026-07-29 21:59:00,Miércoles,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_116,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
12268,2026-07-29 22:28:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_124,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12269,2026-07-29 21:45:00,Miércoles,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_133,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12270,2026-07-29 20:43:00,Miércoles,20,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_104,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Día Comercial Estándar,Despejado
12271,2026-07-29 23:54:00,Miércoles,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_114,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12272,2026-07-29 21:54:00,Miércoles,21,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_114,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
12273,2026-07-29 22:47:00,Miércoles,22,Cliente al paso,Barrio Centro,Cajero_2,Cliente_131,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
12274,2026-07-29 20:47:00,Miércoles,20,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_VIP_Juan,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12275,2026-07-29 23:08:00,Miércoles,23,Cliente al paso,Barrio Centro,Cajero_1,Cliente_105,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
12276,2026-07-29 22:05:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_134,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
12277,2026-07-29 22:41:00,Miércoles,22,Cliente al paso,Zona Oeste,Cajero_1,Cliente_124,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
12278,2026-07-29 22:18:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_133,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12279,2026-07-29 22:23:00,Miércoles,22,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_117,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
12280,2026-07-29 20:18:00,Miércoles,20,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_109,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
12281,2026-07-29 23:03:00,Miércoles,23,Cliente al paso,Barrio Norte,Cajero_1,Cliente_144,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
12282,2026-07-29 23:12:00,Miércoles,23,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_121,Quesadilla Especial,4,8800.0,False,Queso Muzzarella (kg),0.6,Día Comercial Estándar,Despejado
12283,2026-07-29 21:12:00,Miércoles,21,Cliente al paso,Zona Sur,Cajero_2,Cliente_116,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
12284,2026-07-29 22:16:00,Miércoles,22,Cliente al paso,Barrio Norte,Cajero_2,Cliente_132,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12285,2026-07-29 21:24:00,Miércoles,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_139,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
12286,2026-07-29 21:48:00,Miércoles,21,Envío a domicilio,Zona Sur,Cajero_2,Cliente_113,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
12287,2026-07-29 22:43:00,Miércoles,22,Cliente al paso,Zona Oeste,Cajero_1,Cliente_104,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
12288,2026-07-29 20:53:00,Miércoles,20,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_126,Taco al Pastor,3,4500.0,False,Carne Al Pastor (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12289,2026-07-29 23:04:00,Miércoles,23,Cliente al paso,Barrio Centro,Cajero_1,Cliente_124,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
12290,2026-07-29 22:02:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_105,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
12291,2026-07-29 23:50:00,Miércoles,23,Cliente al paso,Zona Sur,Cajero_1,Cliente_133,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12292,2026-07-29 22:55:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_143,Taco al Pastor,4,6000.0,False,Carne Al Pastor (kg),0.4,Día Comercial Estándar,Despejado
12293,2026-07-29 20:54:00,Miércoles,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_103,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
12294,2026-07-29 20:05:00,Miércoles,20,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_110,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12295,2026-07-29 20:39:00,Miércoles,20,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_122,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
12296,2026-07-29 21:00:00,Miércoles,21,Cliente al paso,Barrio Norte,Cajero_2,Cliente_124,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12297,2026-07-29 21:32:00,Miércoles,21,Cliente al paso,Barrio Centro,Cajero_1,Cliente_108,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12298,2026-07-29 20:46:00,Miércoles,20,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_119,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
12299,2026-07-29 20:33:00,Miércoles,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_126,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Día Comercial Estándar,Despejado
12300,2026-07-30 21:25:00,Jueves,21,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_129,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12301,2026-07-30 21:59:00,Jueves,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_111,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
12302,2026-07-30 22:04:00,Jueves,22,Cliente al paso,Barrio Centro,Cajero_2,Cliente_143,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
12303,2026-07-30 22:15:00,Jueves,22,Cliente al paso,Barrio Centro,Cajero_2,Cliente_144,Taco al Pastor,3,4500.0,False,Carne Al Pastor (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12304,2026-07-30 22:32:00,Jueves,22,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_139,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
12305,2026-07-30 21:52:00,Jueves,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_106,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
12306,2026-07-30 20:24:00,Jueves,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_122,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
12307,2026-07-30 22:06:00,Jueves,22,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_119,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
12308,2026-07-30 23:15:00,Jueves,23,Cliente al paso,Barrio Norte,Cajero_2,Cliente_140,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12309,2026-07-30 22:24:00,Jueves,22,Cliente al paso,Zona Oeste,Cajero_3_Anomalo,Cliente_116,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12310,2026-07-30 22:46:00,Jueves,22,Cliente al paso,Barrio Norte,Cajero_2,Cliente_135,Taco de Barbacoa,3,5700.0,False,Carne de Barbacoa (kg),0.33,Día Comercial Estándar,Despejado
12311,2026-07-30 21:36:00,Jueves,21,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_127,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
12312,2026-07-30 22:06:00,Jueves,22,Cliente al paso,Barrio Centro,Cajero_2,Cliente_107,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
12313,2026-07-30 21:50:00,Jueves,21,Cliente al paso,Barrio Norte,Cajero_2,Cliente_117,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
